time,daily_mean_snow_water_equivalent,time_mean_snow_water_equivalent,daily_mean_sp,time_mean_sp,daily_mean_huss,time_mean_huss,daily_mean_rsds,time_mean_rsds,daily_mean_rr,time_mean_rr,daily_mean_tx,time_mean_tx,daily_mean_tn,time_mean_tn,hydrological Discharge
23/04/2002,160.5558,94.14929199,93142.68792,92586.11254,0.004889711,0.004241935,126.7434304,107.0264627,0.77943516,2.318140268,9.516466,6.182484627,2.3269207,-2.095136166,0.9325718
24/04/2002,153.94353,94.14929199,92961.10139,92586.11254,0.004215929,0.004241935,193.6482753,107.0264627,0.24902917,2.318140268,13.097922,6.182484627,2.5164924,-2.095136166,0.8487451
25/04/2002,147.17201,94.14929199,93266.99546,92586.11254,0.004939874,0.004241935,209.0486592,107.0264627,0.001702053,2.318140268,12.178959,6.182484627,-0.8100598,-2.095136166,0.765821
26/04/2002,142.56345,94.14929199,92521.43872,92586.11254,0.0042264,0.004241935,203.3407961,107.0264627,0.012231981,2.318140268,7.881503,6.182484627,-2.5488715,-2.095136166,0.7071831
27/04/2002,141.42555,94.14929199,91214.97982,92586.11254,0.003940291,0.004241935,196.0003308,107.0264627,2.72035,2.318140268,4.6307263,6.182484627,0.35025972,-2.095136166,0.9615681
28/04/2002,142.47498,94.14929199,90618.99825,92586.11254,0.00388996,0.004241935,68.52547118,107.0264627,5.5573435,2.318140268,5.594738,6.182484627,-1.318847,-2.095136166,1.364112
29/04/2002,143.31107,94.14929199,90907.46396,92586.11254,0.003121954,0.004241935,223.7195189,107.0264627,4.898165,2.318140268,3.8303063,6.182484627,-0.35815805,-2.095136166,6.944538
30/04/2002,149.80533,94.14929199,90930.14542,92586.11254,0.004269705,0.004241935,42.50169784,107.0264627,18.301899,2.318140268,4.421664,6.182484627,-0.32728514,-2.095136166,7.924939
01/05/2002,153.9406,94.14929199,91160.12448,92586.11254,0.004416379,0.004241935,86.64099674,107.0264627,19.43379,2.318140268,5.475608,6.182484627,1.0696409,-2.095136166,20.02456
02/05/2002,153.44319,94.14929199,91203.5187,92586.11254,0.004809541,0.004241935,38.32344323,107.0264627,12.643412,2.318140268,7.7289953,6.182484627,0.74940044,-2.095136166,12.55015
03/05/2002,151.57625,94.14929199,92329.38706,92586.11254,0.003527768,0.004241935,206.27221,107.0264627,0.055986855,2.318140268,8.494638,6.182484627,-1.7117118,-2.095136166,7.132377
04/05/2002,149.13069,94.14929199,92778.31423,92586.11254,0.003914905,0.004241935,193.8296529,107.0264627,0.22313942,2.318140268,9.995823,6.182484627,-2.1506367,-2.095136166,4.025058
05/05/2002,146.59471,94.14929199,93229.09389,92586.11254,0.003526894,0.004241935,249.9851158,107.0264627,0,2.318140268,11.6272335,6.182484627,-2.2791328,-2.095136166,2.604448
06/05/2002,143.78612,94.14929199,93957.87272,92586.11254,0.003451287,0.004241935,272.257573,107.0264627,0,2.318140268,13.171057,6.182484627,-1.9325739,-2.095136166,1.753427
07/05/2002,139.61809,94.14929199,94405.28474,92586.11254,0.003741788,0.004241935,274.5015415,107.0264627,0,2.318140268,15.288834,6.182484627,0.7660987,-2.095136166,1.323966
08/05/2002,134.82498,94.14929199,94122.63999,92586.11254,0.003963524,0.004241935,282.8336884,107.0264627,0.002444302,2.318140268,13.821157,6.182484627,1.2943394,-2.095136166,1.019656
09/05/2002,130.44435,94.14929199,93741.73696,92586.11254,0.004556413,0.004241935,221.9185948,107.0264627,0.023721136,2.318140268,13.392626,6.182484627,2.5256052,-2.095136166,0.8545243
10/05/2002,125.82041,94.14929199,93777.81182,92586.11254,0.005092946,0.004241935,272.4510936,107.0264627,0.014657671,2.318140268,14.076043,6.182484627,4.400793,-2.095136166,0.6897568
11/05/2002,121.248795,94.14929199,93400.73696,92586.11254,0.004670273,0.004241935,251.8639041,107.0264627,0.004512245,2.318140268,15.304776,6.182484627,2.7919855,-2.095136166,0.6277584
12/05/2002,116.53282,94.14929199,92640.86173,92586.11254,0.005263009,0.004241935,288.4522752,107.0264627,0.5001007,2.318140268,12.955034,6.182484627,5.4975095,-2.095136166,0.6214596
13/05/2002,115.04435,94.14929199,92313.44872,92586.11254,0.005425336,0.004241935,75.70245695,107.0264627,4.5543466,2.318140268,12.56954,6.182484627,-1.1450964,-2.095136166,0.6161542
14/05/2002,112.70751,94.14929199,92742.7864,92586.11254,0.003722311,0.004241935,292.0875567,107.0264627,0,2.318140268,14.387218,6.182484627,0.13308775,-2.095136166,0.5439873
15/05/2002,109.11637,94.14929199,92450.12192,92586.11254,0.004815057,0.004241935,261.3509104,107.0264627,0.19807516,2.318140268,12.28802,6.182484627,3.7699332,-2.095136166,0.5187327
16/05/2002,106.3716,94.14929199,92523.97749,92586.11254,0.004819413,0.004241935,183.016473,107.0264627,0.09451806,2.318140268,10.450205,6.182484627,2.1986876,-2.095136166,0.4581104
17/05/2002,104.55296,94.14929199,92473.3065,92586.11254,0.004579133,0.004241935,204.5807472,107.0264627,0.048550405,2.318140268,12.278143,6.182484627,2.8951957,-2.095136166,0.4051071
18/05/2002,102.86876,94.14929199,92925.88221,92586.11254,0.003468952,0.004241935,289.0599114,107.0264627,0,2.318140268,15.22939,6.182484627,-2.0578685,-2.095136166,0.3665902
19/05/2002,100.17572,94.14929199,93009.35257,92586.11254,0.003591284,0.004241935,315.3614064,107.0264627,0,2.318140268,14.173008,6.182484627,-0.34773168,-2.095136166,0.330594
20/05/2002,97.14218,94.14929199,93082.93607,92586.11254,0.00418459,0.004241935,295.833423,107.0264627,0.0659694,2.318140268,12.363985,6.182484627,3.787592,-2.095136166,0.3423043
21/05/2002,93.89171,94.14929199,93065.57873,92586.11254,0.005580509,0.004241935,169.3782539,107.0264627,0.327782,2.318140268,13.740837,6.182484627,4.3896856,-2.095136166,0.3413635
22/05/2002,90.56488,94.14929199,92887.09732,92586.11254,0.005729255,0.004241935,249.9149628,107.0264627,0.017555116,2.318140268,15.513855,6.182484627,4.5061336,-2.095136166,0.3035136
23/05/2002,86.925835,94.14929199,92548.44349,92586.11254,0.005613706,0.004241935,246.6102685,107.0264627,0.007811064,2.318140268,16.205837,6.182484627,9.10365,-2.095136166,0.2899947
24/05/2002,83.46434,94.14929199,92268.44768,92586.11254,0.006962223,0.004241935,136.0260311,107.0264627,6.8495855,2.318140268,14.704388,6.182484627,8.15762,-2.095136166,0.2987814
25/05/2002,80.02042,94.14929199,91863.06672,92586.11254,0.006905045,0.004241935,132.6893033,107.0264627,6.194699,2.318140268,11.27558,6.182484627,5.537657,-2.095136166,0.3751967
26/05/2002,78.0575,94.14929199,92117.30568,92586.11254,0.005968216,0.004241935,95.05159677,107.0264627,7.3658595,2.318140268,11.373464,6.182484627,2.83402,-2.095136166,0.326149
27/05/2002,75.879395,94.14929199,92841.76982,92586.11254,0.005028309,0.004241935,221.1650173,107.0264627,4.881555,2.318140268,9.724688,6.182484627,3.7732425,-2.095136166,2.228825
28/05/2002,73.912895,94.14929199,92772.71933,92586.11254,0.006206696,0.004241935,35.29545256,107.0264627,16.240221,2.318140268,8.10292,6.182484627,5.891378,-2.095136166,4.928148
29/05/2002,71.881,94.14929199,92960.33523,92586.11254,0.006290314,0.004241935,25.00851463,107.0264627,26.626778,2.318140268,10.357071,6.182484627,4.718294,-2.095136166,3.395823
30/05/2002,70.157326,94.14929199,92903.01844,92586.11254,0.0061245,0.004241935,97.11504203,107.0264627,9.945208,2.318140268,11.720584,6.182484627,6.380652,-2.095136166,6.657391
31/05/2002,68.23153,94.14929199,92831.38218,92586.11254,0.00580342,0.004241935,110.6088178,107.0264627,2.7424798,2.318140268,12.149139,6.182484627,1.2852417,-2.095136166,3.354573
01/06/2002,66.12502,94.14929199,93107.01902,92586.11254,0.005338905,0.004241935,217.488755,107.0264627,1.0175028,2.318140268,15.332194,6.182484627,1.9984003,-2.095136166,2.228825
02/06/2002,63.74241,94.14929199,93672.87726,92586.11254,0.004926557,0.004241935,282.8781957,107.0264627,0.004238264,2.318140268,18.63941,6.182484627,3.7523572,-2.095136166,1.522606
03/06/2002,60.60756,94.14929199,93611.98924,92586.11254,0.005124362,0.004241935,286.6251309,107.0264627,0.000258856,2.318140268,18.258152,6.182484627,4.7534633,-2.095136166,1.094733
04/06/2002,57.477264,94.14929199,93202.30138,92586.11254,0.004695489,0.004241935,303.5586535,107.0264627,0,2.318140268,18.09137,6.182484627,5.441782,-2.095136166,0.8516234
05/06/2002,54.53307,94.14929199,93036.51957,92586.11254,0.005345003,0.004241935,290.6993812,107.0264627,0,2.318140268,19.304796,6.182484627,7.4951754,-2.095136166,0.6751893
06/06/2002,51.614697,94.14929199,93328.05864,92586.11254,0.005952114,0.004241935,290.7863562,107.0264627,0,2.318140268,21.000322,6.182484627,6.104223,-2.095136166,0.5627491
07/06/2002,48.680115,94.14929199,93436.82974,92586.11254,0.006005532,0.004241935,332.2568895,107.0264627,0,2.318140268,22.070574,6.182484627,6.8115206,-2.095136166,0.4747691
08/06/2002,45.670982,94.14929199,93195.06777,92586.11254,0.006223887,0.004241935,332.8060649,107.0264627,0.000187889,2.318140268,21.913645,6.182484627,7.9265103,-2.095136166,0.406744
09/06/2002,42.954445,94.14929199,93020.28178,92586.11254,0.006440647,0.004241935,312.5806745,107.0264627,2.6350882,2.318140268,19.784142,6.182484627,8.714111,-2.095136166,0.3550543
10/06/2002,40.518337,94.14929199,92743.8608,92586.11254,0.007226239,0.004241935,294.2530212,107.0264627,1.0809807,2.318140268,17.954454,6.182484627,7.5569963,-2.095136166,0.3356113
11/06/2002,38.46048,94.14929199,92521.91635,92586.11254,0.007916462,0.004241935,206.9847122,107.0264627,14.189252,2.318140268,13.885679,6.182484627,8.860237,-2.095136166,1.054797
12/06/2002,36.92926,94.14929199,92267.10209,92586.11254,0.007176727,0.004241935,91.32660622,107.0264627,13.23088,2.318140268,12.817736,6.182484627,4.935801,-2.095136166,0.5896473
13/06/2002,35.65192,94.14929199,92289.32988,92586.11254,0.005668178,0.004241935,223.7646152,107.0264627,3.7916446,2.318140268,12.486889,6.182484627,4.3906345,-2.095136166,0.4629664
14/06/2002,34.40106,94.14929199,91993.86173,92586.11254,0.006015486,0.004241935,213.6985087,107.0264627,4.13245,2.318140268,15.900609,6.182484627,4.122895,-2.095136166,0.4176206
15/06/2002,32.924873,94.14929199,92335.31226,92586.11254,0.005677953,0.004241935,249.3577272,107.0264627,0.082000464,2.318140268,14.940659,6.182484627,5.4186172,-2.095136166,0.4399231
16/06/2002,31.586485,94.14929199,92040.18068,92586.11254,0.007225571,0.004241935,108.2413872,107.0264627,2.5124216,2.318140268,15.61404,6.182484627,6.43228,-2.095136166,0.3855332
17/06/2002,30.340658,94.14929199,92337.93037,92586.11254,0.005970855,0.004241935,251.860403,107.0264627,0.06695421,2.318140268,15.041639,6.182484627,6.188938,-2.095136166,0.3356113
18/06/2002,29.014141,94.14929199,92694.05229,92586.11254,0.007180917,0.004241935,166.0184253,107.0264627,0.92529005,2.318140268,15.29149,6.182484627,7.952675,-2.095136166,0.3751967
19/06/2002,27.79858,94.14929199,92525.00186,92586.11254,0.006750875,0.004241935,206.702377,107.0264627,6.4833875,2.318140268,15.05116,6.182484627,4.7353554,-2.095136166,0.3452459
20/06/2002,26.767729,94.14929199,92905.01495,92586.11254,0.005450127,0.004241935,259.0073294,107.0264627,0.1550317,2.318140268,14.790529,6.182484627,4.9220667,-2.095136166,0.2813734
21/06/2002,25.71427,94.14929199,93148.08813,92586.11254,0.005069139,0.004241935,291.5338622,107.0264627,0.01780583,2.318140268,14.466448,6.182484627,6.672589,-2.095136166,0.2407046
22/06/2002,24.868683,94.14929199,92839.44739,92586.11254,0.005103918,0.004241935,213.5177418,107.0264627,0.038347967,2.318140268,13.551146,6.182484627,3.6898718,-2.095136166,0.2255494
23/06/2002,23.877495,94.14929199,92514.25868,92586.11254,0.006486464,0.004241935,199.7593908,107.0264627,8.979499,2.318140268,13.211574,6.182484627,7.308609,-2.095136166,0.3077353
24/06/2002,22.96577,94.14929199,91868.69449,92586.11254,0.006767098,0.004241935,148.6568335,107.0264627,4.348056,2.318140268,14.659994,6.182484627,7.0633454,-2.095136166,0.2407046
25/06/2002,22.240767,94.14929199,92736.9512,92586.11254,0.005526664,0.004241935,274.8301255,107.0264627,0.7954348,2.318140268,13.085713,6.182484627,4.4403973,-2.095136166,0.1773108
26/06/2002,21.65039,94.14929199,92657.24257,92586.11254,0.005166752,0.004241935,194.5251076,107.0264627,0.7781194,2.318140268,11.525226,6.182484627,4.1494837,-2.095136166,0.1710114
27/06/2002,21.232252,94.14929199,92067.10296,92586.11254,0.005682142,0.004241935,109.1432545,107.0264627,2.542891,2.318140268,11.289069,6.182484627,3.4191594,-2.095136166,0.2182047
28/06/2002,20.635185,94.14929199,91540.86912,92586.11254,0.005445513,0.004241935,224.1421856,107.0264627,7.0681553,2.318140268,13.6024885,6.182484627,5.1757355,-2.095136166,0.233049
29/06/2002,19.827093,94.14929199,91837.10331,92586.11254,0.006127925,0.004241935,159.0591625,107.0264627,3.0436532,2.318140268,14.4843235,6.182484627,5.1936727,-2.095136166,0.233049
30/06/2002,19.167336,94.14929199,91998.02298,92586.11254,0.005265947,0.004241935,235.0735923,107.0264627,4.5731106,2.318140268,14.324723,6.182484627,6.3963156,-2.095136166,0.248518
01/07/2002,18.378445,94.14929199,91599.19871,92586.11254,0.006940604,0.004241935,194.7241035,107.0264627,2.9172838,2.318140268,14.32625,6.182484627,5.948146,-2.095136166,0.2182047
02/07/2002,17.590605,94.14929199,91167.52114,92586.11254,0.006607199,0.004241935,194.9817819,107.0264627,7.0111384,2.318140268,12.252736,6.182484627,6.986028,-2.095136166,1.198734
03/07/2002,16.997742,94.14929199,90825.0228,92586.11254,0.006825071,0.004241935,67.62537447,107.0264627,10.540339,2.318140268,12.841953,6.182484627,5.4397216,-2.095136166,0.6604204
04/07/2002,16.435743,94.14929199,91548.02181,92586.11254,0.005939864,0.004241935,222.7716101,107.0264627,1.0426897,2.318140268,13.011928,6.182484627,5.1373854,-2.095136166,0.6033966
05/07/2002,15.780324,94.14929199,92083.90158,92586.11254,0.006903191,0.004241935,94.95156986,107.0264627,10.894645,2.318140268,15.033688,6.182484627,6.8589416,-2.095136166,0.5896473
06/07/2002,15.246997,94.14929199,92098.20069,92586.11254,0.005917869,0.004241935,214.6020919,107.0264627,0.21531905,2.318140268,13.840075,6.182484627,3.9764316,-2.095136166,0.4513517
07/07/2002,14.773547,94.14929199,92320.63045,92586.11254,0.00590305,0.004241935,237.1592985,107.0264627,0.43972948,2.318140268,14.413643,6.182484627,4.756874,-2.095136166,0.3650373
08/07/2002,14.205938,94.14929199,92435.38735,92586.11254,0.006333498,0.004241935,196.6161582,107.0264627,1.5490375,2.318140268,12.20836,6.182484627,5.4996743,-2.095136166,0.4176206
09/07/2002,13.604658,94.14929199,92468.90257,92586.11254,0.007268296,0.004241935,118.5141208,107.0264627,3.277015,2.318140268,15.6716175,6.182484627,8.831258,-2.095136166,0.6458576
10/07/2002,12.81021,94.14929199,92635.72614,92586.11254,0.00966331,0.004241935,141.6626505,107.0264627,7.751935,2.318140268,17.788319,6.182484627,13.218533,-2.095136166,0.7521738
11/07/2002,11.980923,94.14929199,92602.88523,92586.11254,0.01116407,0.004241935,88.15681534,107.0264627,21.581366,2.318140268,17.13061,6.182484627,10.78384,-2.095136166,2.104266
12/07/2002,11.435512,94.14929199,92474.12396,92586.11254,0.007442251,0.004241935,82.88990969,107.0264627,5.2707424,2.318140268,15.532748,6.182484627,5.1738257,-2.095136166,1.840373
13/07/2002,10.961218,94.14929199,93451.70083,92586.11254,0.006004471,0.004241935,260.1385209,107.0264627,0.4633163,2.318140268,16.644617,6.182484627,4.7184753,-2.095136166,1.308789
14/07/2002,10.378187,94.14929199,93960.6059,92586.11254,0.006093777,0.004241935,263.7212604,107.0264627,0.18082486,2.318140268,17.726328,6.182484627,9.034125,-2.095136166,0.9777213
15/07/2002,9.7882,94.14929199,94018.76546,92586.11254,0.007752637,0.004241935,173.7001665,107.0264627,0.042473968,2.318140268,18.983072,6.182484627,8.151247,-2.095136166,0.7363544
16/07/2002,9.244814,94.14929199,93646.68763,92586.11254,0.006904664,0.004241935,258.5957369,107.0264627,0.000173928,2.318140268,19.979641,6.182484627,7.5801597,-2.095136166,0.5896473
17/07/2002,8.649062,94.14929199,93301.43209,92586.11254,0.006727367,0.004241935,257.6612181,107.0264627,0.04209412,2.318140268,19.72396,6.182484627,9.080079,-2.095136166,0.4747691
18/07/2002,8.11669,94.14929199,93142.96649,92586.11254,0.00784856,0.004241935,224.8484418,107.0264627,2.12393,2.318140268,18.30436,6.182484627,8.263965,-2.095136166,0.4286801
19/07/2002,7.561736,94.14929199,93150.89849,92586.11254,0.009271693,0.004241935,162.4331991,107.0264627,2.7085497,2.318140268,17.374756,6.182484627,11.042716,-2.095136166,0.4629664
20/07/2002,7.0480504,94.14929199,92957.36688,92586.11254,0.009281748,0.004241935,128.6731393,107.0264627,2.7971318,2.318140268,19.414885,6.182484627,11.266635,-2.095136166,0.406744
21/07/2002,6.566038,94.14929199,92783.87197,92586.11254,0.010415839,0.004241935,176.162127,107.0264627,8.764949,2.318140268,18.21549,6.182484627,11.960424,-2.095136166,0.549597
22/07/2002,6.1101065,94.14929199,92457.71281,92586.11254,0.010305635,0.004241935,136.5299503,107.0264627,4.9960976,2.318140268,16.987995,6.182484627,11.143451,-2.095136166,2.665605
23/07/2002,5.724491,94.14929199,91749.70444,92586.11254,0.009728499,0.004241935,107.2237726,107.0264627,11.375678,2.318140268,15.088916,6.182484627,10.936639,-2.095136166,2.701274
24/07/2002,5.424025,94.14929199,91343.4553,92586.11254,0.008675991,0.004241935,71.41945277,107.0264627,7.594487,2.318140268,13.739514,6.182484627,9.142073,-2.095136166,7.147079
25/07/2002,5.1633897,94.14929199,91587.87232,92586.11254,0.007973982,0.004241935,49.46896996,107.0264627,1.2255466,2.318140268,15.774537,6.182484627,7.986451,-2.095136166,2.921644
26/07/2002,4.9146347,94.14929199,91857.9872,92586.11254,0.006382298,0.004241935,166.1517182,107.0264627,0.12842593,2.318140268,16.95487,6.182484627,6.4362526,-2.095136166,2.04368
27/07/2002,4.6843057,94.14929199,92104.08662,92586.11254,0.006093138,0.004241935,219.5178764,107.0264627,0.054468036,2.318140268,18.637833,6.182484627,4.412043,-2.095136166,1.40129
28/07/2002,4.396385,94.14929199,93110.37304,92586.11254,0.006223203,0.004241935,295.8855506,107.0264627,0.018757489,2.318140268,18.76554,6.182484627,10.42173,-2.095136166,1.035179
29/07/2002,4.0507455,94.14929199,93429.53034,92586.11254,0.008697697,0.004241935,235.3840345,107.0264627,0.10847769,2.318140268,22.127966,6.182484627,11.354664,-2.095136166,0.8689646
30/07/2002,3.7167947,94.14929199,93819.62969,92586.11254,0.009255917,0.004241935,246.1014848,107.0264627,0.030012794,2.318140268,22.959179,6.182484627,11.7913475,-2.095136166,0.6901662
31/07/2002,3.3826814,94.14929199,93643.40446,92586.11254,0.009616305,0.004241935,224.5262965,107.0264627,0.5755553,2.318140268,22.398737,6.182484627,12.669984,-2.095136166,0.5627491
01/08/2002,3.077483,94.14929199,93415.56547,92586.11254,0.010036342,0.004241935,211.6589822,107.0264627,0.018245595,2.318140268,23.481352,6.182484627,11.694306,-2.095136166,0.4629664
02/08/2002,2.8120213,94.14929199,93288.7565,92586.11254,0.009412491,0.004241935,229.823585,107.0264627,0.16902217,2.318140268,21.63063,6.182484627,13.678662,-2.095136166,0.4176206
03/08/2002,2.5859647,94.14929199,93527.20656,92586.11254,0.009339844,0.004241935,197.324723,107.0264627,0.002373335,2.318140268,20.387762,6.182484627,11.103321,-2.095136166,0.3751967
04/08/2002,2.3910644,94.14929199,93420.4852,92586.11254,0.006994176,0.004241935,240.8935635,107.0264627,0.00264208,2.318140268,21.68571,6.182484627,8.107061,-2.095136166,0.326149
05/08/2002,2.206351,94.14929199,93341.801,92586.11254,0.00683597,0.004241935,250.0303538,107.0264627,0.001921936,2.318140268,21.439667,6.182484627,9.356728,-2.095136166,0.2813734
06/08/2002,2.0362382,94.14929199,93520.44675,92586.11254,0.007144691,0.004241935,233.6726848,107.0264627,0.568003,2.318140268,22.012728,6.182484627,8.715313,-2.095136166,0.2407046
07/08/2002,1.8713704,94.14929199,93473.13367,92586.11254,0.007256732,0.004241935,209.15611,107.0264627,0.43348613,2.318140268,22.368925,6.182484627,9.773714,-2.095136166,0.2110136
08/08/2002,1.7205845,94.14929199,93322.9039,92586.11254,0.00785378,0.004241935,209.8409124,107.0264627,1.2660118,2.318140268,20.743824,6.182484627,10.207607,-2.095136166,0.1837556
09/08/2002,1.586116,94.14929199,92996.80845,92586.11254,0.007027307,0.004241935,200.6538196,107.0264627,0.18797162,2.318140268,20.105394,6.182484627,8.37172,-2.095136166,0.1416423
10/08/2002,1.4725813,94.14929199,92803.97237,92586.11254,0.006662852,0.004241935,208.2719992,107.0264627,0.074386016,2.318140268,18.955164,6.182484627,8.857021,-2.095136166,0.1416423
11/08/2002,1.3648329,94.14929199,92784.22151,92586.11254,0.008791822,0.004241935,194.4253352,107.0264627,0.63594854,2.318140268,17.494404,6.182484627,8.299799,-2.095136166,0.6315005
12/08/2002,1.2666491,94.14929199,92317.22838,92586.11254,0.009297113,0.004241935,68.77939765,107.0264627,13.970118,2.318140268,16.097559,6.182484627,11.44344,-2.095136166,16.48105
13/08/2002,1.1720748,94.14929199,92279.91397,92586.11254,0.009452656,0.004241935,50.08217236,107.0264627,10.721697,2.318140268,20.54065,6.182484627,9.323354,-2.095136166,2.737243
14/08/2002,1.0877984,94.14929199,92562.55465,92586.11254,0.007966917,0.004241935,202.1538269,107.0264627,0.07077308,2.318140268,20.48097,6.182484627,8.774851,-2.095136166,1.650378
15/08/2002,1.0146468,94.14929199,93011.28329,92586.11254,0.006932269,0.004241935,229.332994,107.0264627,0.00028736,2.318140268,22.232655,6.182484627,6.7591705,-2.095136166,1.177454
16/08/2002,0.9312027,94.14929199,93318.64796,92586.11254,0.007666814,0.004241935,245.6077562,107.0264627,0.06039498,2.318140268,21.61682,6.182484627,9.80572,-2.095136166,0.9043152
17/08/2002,0.85589707,94.14929199,93603.64598,92586.11254,0.008541257,0.004241935,224.2083067,107.0264627,0.036873367,2.318140268,22.432653,6.182484627,9.280822,-2.095136166,0.7053515
18/08/2002,0.783083,94.14929199,93736.42231,92586.11254,0.008143795,0.004241935,221.8610247,107.0264627,0.002542028,2.318140268,21.97251,6.182484627,10.387403,-2.095136166,0.5896473
19/08/2002,0.7142566,94.14929199,93792.70863,92586.11254,0.009006762,0.004241935,189.0427113,107.0264627,0.006643011,2.318140268,21.136946,6.182484627,8.825342,-2.095136166,0.4867605
20/08/2002,0.65498894,94.14929199,93687.44704,92586.11254,0.007917696,0.004241935,213.8954867,107.0264627,0.038349137,2.318140268,18.558119,6.182484627,9.439372,-2.095136166,0.4629664
21/08/2002,0.59984857,94.14929199,93507.92159,92586.11254,0.009577179,0.004241935,117.5608422,107.0264627,0.8875714,2.318140268,21.89064,6.182484627,11.504095,-2.095136166,0.3855332
22/08/2002,0.5445628,94.14929199,93452.14252,92586.11254,0.007675362,0.004241935,218.863675,107.0264627,0.006891978,2.318140268,22.520134,6.182484627,7.5061684,-2.095136166,0.3168572
23/08/2002,0.49394575,94.14929199,93676.36787,92586.11254,0.00723817,0.004241935,233.8933635,107.0264627,0.004451748,2.318140268,22.131495,6.182484627,8.037171,-2.095136166,0.2646226
24/08/2002,0.44669926,94.14929199,93854.88692,92586.11254,0.007277306,0.004241935,227.9514063,107.0264627,3.02E-05,2.318140268,21.685257,6.182484627,7.9075108,-2.095136166,0.2407046
25/08/2002,0.4048376,94.14929199,93971.52778,92586.11254,0.007775558,0.004241935,190.3016368,107.0264627,0.09610959,2.318140268,20.06919,6.182484627,8.394114,-2.095136166,0.2182047
26/08/2002,0.36773202,94.14929199,93971.66942,92586.11254,0.007965513,0.004241935,140.453115,107.0264627,1.1587079,2.318140268,21.526701,6.182484627,8.85785,-2.095136166,0.1970859
27/08/2002,0.33279192,94.14929199,93843.08336,92586.11254,0.007749622,0.004241935,185.435944,107.0264627,0.019403756,2.318140268,20.756355,6.182484627,8.147403,-2.095136166,0.1837556
28/08/2002,0.30157763,94.14929199,93171.39945,92586.11254,0.007469477,0.004241935,174.6907066,107.0264627,0.13622184,2.318140268,18.317907,6.182484627,7.865249,-2.095136166,0.1588423
29/08/2002,0.28014323,94.14929199,92860.54447,92586.11254,0.006364914,0.004241935,170.4922016,107.0264627,0.004273166,2.318140268,18.190786,6.182484627,5.6989827,-2.095136166,0.15297
30/08/2002,0.2585109,94.14929199,92462.53167,92586.11254,0.00677474,0.004241935,156.9913218,107.0264627,1.5277278,2.318140268,15.24398,6.182484627,8.115313,-2.095136166,0.1361841
31/08/2002,0.24332288,94.14929199,92251.60188,92586.11254,0.006223059,0.004241935,133.7805029,107.0264627,8.471996,2.318140268,13.615353,6.182484627,8.204175,-2.095136166,0.1361841
01/09/2002,0.23716381,94.14929199,92142.99197,92586.11254,0.005670959,0.004241935,122.1667115,107.0264627,1.7371892,2.318140268,15.340567,6.182484627,3.496949,-2.095136166,0.1206155
02/09/2002,0.22248225,94.14929199,93692.22948,92586.11254,0.005325597,0.004241935,181.1486715,107.0264627,0.16190274,2.318140268,15.596602,6.182484627,7.4492555,-2.095136166,0.1156899
03/09/2002,0.208703,94.14929199,93838.25141,92586.11254,0.006345625,0.004241935,150.7524395,107.0264627,0.002618231,2.318140268,20.16664,6.182484627,8.149237,-2.095136166,0.1062253
04/09/2002,0.18953311,94.14929199,93850.18952,92586.11254,0.007347854,0.004241935,158.6825192,107.0264627,0.000358327,2.318140268,17.267702,6.182484627,7.4470534,-2.095136166,0.9223272
05/09/2002,0.1747526,94.14929199,93025.86272,92586.11254,0.007617477,0.004241935,141.762721,107.0264627,16.992054,2.318140268,14.390368,6.182484627,9.742946,-2.095136166,1.220256
06/09/2002,0.16465247,94.14929199,92159.81287,92586.11254,0.007193952,0.004241935,93.37284771,107.0264627,3.5117698,2.318140268,14.913236,6.182484627,6.5189395,-2.095136166,0.8516234
07/09/2002,0.15617068,94.14929199,92084.12041,92586.11254,0.007022069,0.004241935,79.0621328,107.0264627,3.6288316,2.318140268,13.087904,6.182484627,6.69246,-2.095136166,2.35796
08/09/2002,0.14715333,94.14929199,92377.5906,92586.11254,0.007758912,0.004241935,49.11398043,107.0264627,6.2355046,2.318140268,15.698341,6.182484627,7.916645,-2.095136166,2.737243
09/09/2002,0.13562116,94.14929199,93449.75656,92586.11254,0.00860946,0.004241935,55.72202751,107.0264627,1.1918479,2.318140268,18.445307,6.182484627,7.4391265,-2.095136166,1.984211
10/09/2002,0.12334963,94.14929199,94024.55552,92586.11254,0.007724646,0.004241935,155.3555203,107.0264627,0.026572041,2.318140268,19.010906,6.182484627,7.0185385,-2.095136166,1.425043
11/09/2002,0.11185818,94.14929199,94132.58961,92586.11254,0.006683905,0.004241935,171.8537134,107.0264627,0.006606364,2.318140268,19.39759,6.182484627,5.0044303,-2.095136166,1.054797
12/09/2002,0.10087322,94.14929199,94643.34983,92586.11254,0.006934279,0.004241935,165.6686929,107.0264627,0.005894363,2.318140268,20.504017,6.182484627,6.524333,-2.095136166,0.8345026
13/09/2002,0.08994062,94.14929199,94580.32401,92586.11254,0.007522003,0.004241935,168.1998029,107.0264627,0.008348553,2.318140268,19.72014,6.182484627,8.292389,-2.095136166,0.6751893
14/09/2002,0.08236698,94.14929199,93923.04497,92586.11254,0.005911382,0.004241935,144.418373,107.0264627,0.003283113,2.318140268,14.714659,6.182484627,4.565213,-2.095136166,0.549597
